symbol,name_cn,exchange,currency,lot_size,total_shares,circulating_shares,hk_shares,eps,eps_ttm,bps,dividend_yield,stock_derivatives,board
600777.SH,*ST新潮,SSE,CNY,100,6800495825,6366152391,0,0.2993,0.2521052732254269,3.459100189677714,0.0,[],SHMainConnect
600778.SH,友好集团,SSE,CNY,100,311491352,311214882,0,0.01,0.0196541582316545,0.7383300081794887,0.0,[],SHMainConnect
600779.SH,水井坊,SSE,CNY,100,487503198,487503198,0,2.7607,1.111833118149104,10.32541095104775,0.9643045953105727,[],SHMainConnect
600780.SH,通宝能源,SSE,CNY,100,1146502523,1146502523,0,0.4472,0.536354193762206,7.15132012703822,0.0,[],SHMainConnect
600782.SH,新钢股份,SSE,CNY,100,3184022149,3145652149,0,0.01,0.3051624085859963,8.308583015230777,0.0099953517911285,[],SHMainConnect
600783.SH,鲁信创投,SSE,CNY,100,744359294,744359294,0,0.22,0.231856480212095,6.362285684122861,0.07,[],SHMainConnect
600784.SH,鲁银投资,SSE,CNY,100,675652277,675652277,0,0.45,0.3088859949775615,4.828284096672999,0.0659999999970399,[],SHMainConnect
600785.SH,新华百货,SSE,CNY,100,225631280,225631280,0,0.6,0.5917238834083643,10.193133325663002,0.35,[],SHMainConnect
600787.SH,中储股份,SSE,CNY,100,2170079582,2170079582,0,0.185,0.1928210866462131,6.407552567148203,0.0701571877192106,[],SHMainConnect
600789.SH,鲁抗医药,SSE,CNY,100,1045189778,898669632,0,0.44,0.1805925639563612,4.921453733486475,0.0962992567499067,[],SHMainConnect
600790.SH,轻纺城,SSE,CNY,100,1465790928,1465790928,0,0.1,0.0569070302569099,3.952156615810355,0.1111685477152851,[],SHMainConnect
600791.SH,京能置业,SSE,CNY,100,452880000,452313696,0,-0.241,-0.6072586175145734,0.871190330860272,0.0,[],SHMainNonConnect
600792.SH,云煤能源,SSE,CNY,100,1109923600,1109923600,0,-0.62,-0.4802520389781783,2.561761553065454,0.0,[],SHMainNonConnect
600793.SH,宜宾纸业,SSE,CNY,100,176904002,176904002,0,-0.726,-0.3930033331863233,1.345248366568892,0.0,[],SHMainNonConnect
600794.SH,保税科技,SSE,CNY,100,1200152157,1200152157,0,0.17,0.070597903470668,2.188886872758418,0.03,[],SHMainConnect
600795.SH,国电电力,SSE,CNY,100,17835619082,17835619082,0,0.551,0.4158527954981585,3.4323182734857647,0.21,[],SHMainConnect
600796.SH,钱江生化,SSE,CNY,100,866585766,311477889,0,0.18,0.2106378084682273,3.9511108343545076,0.0310000000046158,[],SHMainConnect
600797.SH,浙大网新,SSE,CNY,100,1027526370,1027526370,0,-0.062591,0.0167834122933507,3.397817795060578,0.0,[],SHMainConnect
600798.SH,宁波海运,SSE,CNY,100,1206534201,1206534201,0,0.0183,-0.0006527855234831,3.235063066082119,0.02,[],SHMainNonConnect
600800.SH,渤海化学,SSE,CNY,100,1110045216,1109730216,0,-0.57,-0.6074761821504036,1.0705498410796268,0.0,[],SHMainNonConnect
600801.SH,华新建材,SSE,CNY,100,2078995649,1341697649,0,1.132261,1.578479932162667,15.187513737793301,0.7995783925760395,[],SHMainConnect
600802.SH,福建水泥,SSE,CNY,100,458248400,458248400,0,-0.3649,-0.015564867351419,2.415729419655366,0.0,[],SHMainConnect
600803.SH,新奥股份,SSE,CNY,100,3095785107,3071726707,0,1.46,1.4302930749256297,7.663421466973289,1.2080803736065004,[],SHMainConnect
600805.SH,悦达投资,SSE,CNY,100,850894494,850275368,0,0.03,0.0912240705250115,5.071699717814838,0.08,[],SHMainConnect
600807.SH,济高发展,SSE,CNY,100,884634731,787018464,0,-0.93,-0.9516945595707117,0.0495936105633185,0.0,[],SHMainConnect
600808.SH,马钢股份,SSE,CNY,100,7700681186,5967751186,0,-0.605031,-0.2649974677188253,3.124024020204386,0.0,[],SHMainConnect
600809.SH,山西汾酒,SSE,CNY,100,1219964222,1219964222,0,10.0354,10.080147897525801,31.787692702286478,3.6,[],SHMainConnect
600810.SH,神马股份,SSE,CNY,100,1111272839,1101446839,0,0.029999,-0.0433308836318999,6.724347246257136,0.0438542608886709,[],SHMainConnect
600812.SH,华北制药,SSE,CNY,100,1715730370,1715730370,0,0.074,0.106679202595219,3.208677232104949,0.03,[],SHMainConnect
600814.SH,杭州解百,SSE,CNY,100,735078598,735078598,0,0.34,0.2671560720776148,5.074552609297979,0.1780050321231091,[],SHMainConnect
600815.SH,厦工股份,SSE,CNY,100,1774094480,1774094480,0,0.004,-0.0039616543646537,0.8555061381792926,0.0,[],SHMainConnect
600816.SH,建元信托,SSE,CNY,100,9844448254,5469137919,0,0.0054,0.0064226117511776,1.409932859610519,0.0,[],SHMainConnect
600817.SH,宇通重工,SSE,CNY,100,533304346,529244346,0,0.43,0.5316073720876822,4.556937546839342,0.3795938529253988,[],SHMainConnect
600818.SH,中路股份,SSE,CNY,100,321447910,237957910,0,-0.06,-0.1294045093962502,1.738075442052182,0.01,[],SHMainConnect
600819.SH,耀皮玻璃,SSE,CNY,100,976757073,747416067,0,0.12,0.1471869432779628,3.9294049176032946,0.0335007171327645,[],SHMainConnect
600820.SH,隧道股份,SSE,CNY,100,3144096094,3144096094,0,0.9,0.8112923773442403,9.89896792992549,0.3,[],SHMainConnect
600821.SH,金开新能,SSE,CNY,100,1997263453,1997263453,0,0.41,0.3092216099294939,4.839717777417319,0.1970020479816991,[],SHMainConnect
600822.SH,上海物贸,SSE,CNY,100,495972914,396147908,0,0.099999,0.0493626970121195,2.470748143456076,0.0,[],SHMainNonConnect
600824.SH,益民集团,SSE,CNY,100,1054027073,1054027073,0,0.034,0.0177444490839943,2.2883440694696464,0.017999999996205,[],SHMainConnect
600825.SH,新华传媒,SSE,CNY,100,1044887850,1044887850,0,0.04,0.0414079387658685,2.3459818987463583,0.012,[],SHMainConnect
600826.SH,兰生股份,SSE,CNY,100,735533549,735533549,0,0.423704,0.388255522536335,5.83602928593268,0.2756793341591003,[],SHMainConnect
600827.SH,百联股份,SSE,CNY,100,1784168117,1604449920,0,0.878525,0.1360719907820211,11.115996257963621,0.265,[],SHMainConnect
600828.SH,茂业商业,SSE,CNY,100,1731982546,1731360181,0,0.0214,-0.0433070121596941,4.059080141960045,0.0,[],SHMainConnect
600829.SH,人民同泰,SSE,CNY,100,579888597,579888597,0,0.3678,0.2054610039521091,5.161444856916198,0.0,[],SHMainConnect
600830.SH,香溢融通,SSE,CNY,100,454322747,454322747,0,0.117,0.1489309346203614,4.911880790133539,0.0150000000110054,[],SHMainConnect
600831.SH,广电网络,SSE,CNY,100,710946992,710946992,0,-1.4901,-1.5484567665207871,2.0673250913761514,0.0,[],SHMainConnect
600833.SH,第一医药,SSE,CNY,100,223086347,223086347,0,0.73,0.3093252199786121,5.2031737562137765,0.22,[],SHMainConnect
600834.SH,申通地铁,SSE,CNY,100,477381905,477381905,0,0.108548,0.074695055272361,3.591495174958506,0.0370000000104738,[],SHMainNonConnect
600835.SH,上海机电,SSE,CNY,100,1022739308,806504300,0,0.916493,0.8934992339025264,13.682612444147889,0.42,[],SHMainConnect
600838.SH,上海九百,SSE,CNY,100,400881981,400881981,0,0.1048,0.106849765866628,3.931748849619659,0.031999999995011,[],SHMainConnect
600839.SH,四川长虹,SSE,CNY,100,4616244222,4614958631,0,0.1524,0.2960820295048939,3.3496418493757067,0.05,[],SHMainConnect
600841.SH,动力新科,SSE,CNY,100,1387821784,1043024484,0,-1.44,-0.7821228337557209,2.2787807426216333,0.0,[],SHMainConnect
600843.SH,上工申贝,SSE,CNY,100,713166480,469222730,0,-0.3461,-0.2775914836883528,4.267839893330376,0.0,[],SHMainConnect
600844.SH,金煤科技,SSE,CNY,100,1016524240,822730634,0,-0.3025,-0.1945268823791157,0.1374477790711612,0.0,[],SHMainNonConnect
600845.SH,宝信软件,SSE,CNY,100,2870778802,2134054153,0,0.785,0.4991601455088353,3.83007988205843,0.6027222695090808,[],SHMainConnect
600846.SH,同济科技,SSE,CNY,100,624761516,624761516,0,0.65,0.4227381970498964,6.589923673147627,0.1985864942423886,[],SHMainConnect
600847.SH,万里股份,SSE,CNY,100,153287400,153287400,0,-0.26,-0.3105720883125423,3.3562599510462046,0.0,[],SHMainNonConnect
600848.SH,上海临港,SSE,CNY,100,2522487004,2393912273,0,0.43,0.6215236544782611,7.758455055406105,0.2,[],SHMainConnect
600850.SH,电科数字,SSE,CNY,100,680198741,680198741,0,0.8,0.7397713183947219,7.147754788728726,0.4130489075104007,[],SHMainConnect
600851.SH,海欣股份,SSE,CNY,100,1207056692,738206110,0,0.125,0.1294465678584714,3.868614042670002,0.04,[],SHMainConnect
600853.SH,龙建股份,SSE,CNY,100,1014031746,1013696046,0,0.41,0.4292383073872719,3.3644810076488474,0.04,[],SHMainNonConnect
600854.SH,春兰股份,SSE,CNY,100,519458538,519458538,0,0.2567,0.2298134001408983,4.7190984007659145,0.12,[],SHMainNonConnect
600855.SH,航天长峰,SSE,CNY,100,468542728,467639728,0,-0.5259,-0.4776604347384087,3.268273556728854,0.0,[],SHMainConnect
600857.SH,宁波中百,SSE,CNY,100,224319919,224319919,0,-0.07,0.1692555972258531,3.9710609905756966,0.0,[],SHMainNonConnect
600858.SH,银座股份,SSE,CNY,100,520066589,517548029,0,0.1301,0.0745955241704635,5.221418916049614,0.0380000000153826,[],SHMainConnect
600859.SH,王府井,SSE,CNY,100,1123931424,1123828064,0,0.2373,-0.0307233185874515,17.44858179833221,0.08,[],SHMainConnect
600860.SH,京城股份,SSE,CNY,100,547485988,444040788,0,0.013652,-0.0074275657261205,1.40992602143089,0.0,[],SHMainConnect
600861.SH,北京人力,SSE,CNY,100,566112718,366574848,0,1.398,2.043907870269751,12.619193539386268,0.6989999999964671,[],SHMainConnect
600862.SH,中航高科,SSE,CNY,100,1393049107,1393049107,0,0.83,0.7515838231681232,5.353331719102132,0.2489999999978465,[],SHMainConnect
600863.SH,内蒙华电,SSE,CNY,100,7298752314,6526887811,0,0.34,0.2827270142613035,2.740190640521851,0.1967343535779011,[],SHMainConnect
600864.SH,哈投股份,SSE,CNY,100,2080570520,2080570520,0,0.16,0.298390935746797,6.362783904484045,0.05,[],SHMainConnect
600865.SH,百大集团,SSE,CNY,100,376240316,376240316,0,0.35,0.0669497136771488,6.106208323219673,0.18,[],SHMainNonConnect
600866.SH,星湖科技,SSE,CNY,100,1661472616,1255769324,0,0.5677,0.7710375206268221,5.000331231375528,0.38,[],SHMainConnect
600867.SH,通化东宝,SSE,CNY,100,1958542829,1958542829,0,-0.02,0.6259161735900951,3.639650794825687,0.2480753781871982,[],SHMainConnect
600868.SH,梅雁吉祥,SSE,CNY,100,1898148679,1898148679,0,-0.0438,-0.0660081630623414,1.0208317839100105,0.0,[],SHMainConnect
600869.SH,远东股份,SSE,CNY,100,2219352746,2219352746,0,-0.1433,-0.0230159991295048,1.9195190528040558,0.0,[],SHMainConnect
600871.SH,石化油服,SSE,CNY,100,18957045833,13547012351,0,0.033,0.0329438988279941,0.5035815751092297,0.0,[],SHMainConnect
600872.SH,中炬高新,SSE,CNY,100,778509228,770987950,0,1.1438,0.8949809470723448,7.310793955778261,0.4180683552282825,[],SHMainConnect
600873.SH,梅花生物,SSE,CNY,100,2804241650,2804241650,0,0.94,1.3444625652429063,5.7469493648844425,0.4279231784464795,[],SHMainConnect
600874.SH,创业环保,SSE,CNY,100,1570418085,1230418085,0,0.51,0.5294909443875896,6.43066512565665,0.17,[],SHMainConnect
600875.SH,东方电气,SSE,CNY,100,3458360326,2263366595,0,0.937114,0.9437449648588179,12.857890443917844,0.3950760136553799,[],SHMainConnect
600876.SH,凯盛新能,SSE,CNY,100,645674963,395674963,0,-0.944639,-1.485110531256576,5.298271388385862,0.0,[],SHMainConnect
600877.SH,电科芯片,SSE,CNY,100,1184059492,1184059492,0,0.06,0.0165784183840655,2.0869467547497185,0.0,[],SHMainConnect
600879.SH,航天电子,SSE,CNY,100,3299299334,3299299334,0,0.166,0.0592134866717734,6.290505029489998,0.05,[],SHMainConnect
600880.SH,博瑞传播,SSE,CNY,100,1093332092,1093030175,0,0.02,0.0131786025631451,2.779892084398818,0.01,[],SHMainConnect
600881.SH,亚泰集团,SSE,CNY,100,3232150988,3232150988,0,-0.9,-0.7978445228438072,0.5248007726147724,0.0,[],SHMainConnect
600882.SH,妙可蓝多,SSE,CNY,100,510053647,510053647,0,0.226,0.4009700812510806,9.06192743882096,0.0,[],SHMainConnect
600883.SH,博闻科技,SSE,CNY,100,236088000,236088000,0,0.3056,0.1523937906204466,4.1544980543272,0.06,[],SHMainNonConnect
600884.SH,杉杉股份,SSE,CNY,100,2249412863,1835109746,0,-0.17,-0.0474575983697485,9.752841435623106,0.0,[],SHMainConnect
600885.SH,宏发股份,SSE,CNY,100,1547594313,1547594313,0,1.1,1.1833477656169185,6.527135672900344,0.3469760845457436,[],SHMainConnect
600886.SH,国投电力,SSE,CNY,100,8004494262,7454179797,0,0.8669,0.8223215568131792,8.279324748670799,0.4564999999996252,[],SHMainConnect
600887.SH,伊利股份,SSE,CNY,100,6325360667,6293929721,0,1.33,1.2664071958254393,8.902356935726651,1.7,[],SHMainConnect
600888.SH,新疆众和,SSE,CNY,100,1403713211,1403713211,0,0.8546,0.6140051807633803,8.040500752179641,0.2699996249233847,[],SHMainConnect
600889.SH,南京化纤,SSE,CNY,100,366346010,366346010,0,-1.22,-0.9329079498368223,1.0164080955324175,0.0,[],SHMainConnect
600892.SH,*ST大晟,SSE,CNY,100,559464188,559319536,0,-0.11,-0.2092247746338323,0.0135020216164399,0.0,[],SHMainNonConnect
600893.SH,航发动力,SSE,CNY,100,2665594238,2665124758,0,0.32,0.0908216534567704,14.927582661285,0.0970000000015006,[],SHMainConnect
600894.SH,广日股份,SSE,CNY,100,851678362,843144445,0,0.9373,0.7801511015140713,10.116568730602552,0.7037886013593474,[],SHMainConnect
600895.SH,张江高科,SSE,CNY,100,1548689550,1548689550,0,0.63,0.7025134192711509,8.615795905209021,0.22,[],SHMainConnect
600897.SH,厦门空港,SSE,CNY,100,416934000,416934000,0,1.034,1.0654314239903677,11.31465500271026,0.32,[],SHMainConnect
600900.SH,长江电力,SSE,CNY,100,24468217716,24007256503,0,1.3964,1.3349613147107409,9.036449946075427,0.7330000000000817,[],SHMainConnect
600901.SH,江苏金租,SSE,CNY,100,5791866431,5790452431,0,0.526881,0.545850999496228,4.31799999093073,0.4000239300477059,[],SHMainConnect
600903.SH,贵州燃气,SSE,CNY,100,1150009408,1150009408,0,0.05,-0.0146863218096386,2.605193632824611,0.0352826893221381,[],SHMainConnect
600905.SH,三峡能源,SSE,CNY,100,28587650142,28587650142,0,0.2135,0.1865155861141013,3.1209196500282257,0.0669999999998601,[],SHMainConnect
600906.SH,财达证券,SSE,CNY,100,3245000000,2124234950,0,0.21,0.3021896975161787,3.7837822684160245,0.13,[],SHMainConnect
600908.SH,无锡银行,SSE,CNY,100,2194681695,1999312665,0,0.98,1.0565737187688167,10.17954268762423,0.33,[],SHMainConnect
600909.SH,华安证券,SSE,CNY,100,4678417025,4678417025,0,0.3,0.4756789039878291,4.953893733083788,0.1399994627841027,[],SHMainConnect
600916.SH,中国黄金,SSE,CNY,100,1680000000,1680000000,0,0.49,0.2426792004107143,4.284308242309524,0.35,[],SHMainConnect
600917.SH,重庆燃气,SSE,CNY,100,1561039760,1561039760,0,0.25,0.1652552419356699,3.664611203118875,0.082,[],SHMainConnect
600918.SH,中泰证券,SSE,CNY,100,7918340996,3925847319,0,0.11,0.2190626100184686,5.581792733472475,0.0220015334004946,[],SHMainConnect
600919.SH,江苏银行,SSE,CNY,100,18351324463,18351324463,0,1.65,1.863135713661214,13.901357829204658,0.5453012408001475,[],SHMainConnect
600925.SH,苏能股份,SSE,CNY,100,6888888889,1606048586,0,0.2,0.046626288344248,2.2349644289465327,0.1220000000002903,[],SHMainConnect
600926.SH,杭州银行,SSE,CNY,100,7249002548,7249002548,0,2.66,2.6207100734488527,18.343348359932182,0.66,[],SHMainConnect
600927.SH,永安期货,SSE,CNY,100,1455555556,1455555556,0,0.4,0.4334393011516216,9.030989741397407,0.089982107175578,[],SHMainConnect
600928.SH,西安银行,SSE,CNY,100,4444444445,4423354066,0,0.575674,0.5995561499250555,7.763726249029534,0.1,[],SHMainConnect
600929.SH,雪天盐业,SSE,CNY,100,1640113256,1640113256,0,0.1831,-0.0013876213558267,4.594179479328591,0.0870317418799034,[],SHMainConnect
600930.SH,华电新能,SSE,CNY,100,41714285714,3229813607,0,0.0,0.212023974343918,2.6450763153537333,0.0,[],SHMainNonConnect
600933.SH,爱柯迪,SSE,CNY,100,1030132570,977375823,0,0.95,1.0610869383345485,9.064499328867933,0.2868915709557654,[],SHMainConnect
600935.SH,华塑股份,SSE,CNY,100,3594738056,3507401812,0,-0.1222,-0.0937463852693026,1.6654664841982578,0.0,[],SHMainConnect
600936.SH,北投科技,SSE,CNY,100,1671026239,1671026239,0,-0.53,-0.3304916240217099,0.5841905521568534,0.0,[],SHMainConnect
600938.SH,中国海油,SSE,CNY,100,47529953984,2990000000,0,2.9,2.5930595270824153,16.527703777378857,1.2711799999999995,[],SHMainConnect
600939.SH,重庆建工,SSE,CNY,100,1902474944,1902474944,0,-0.24,-0.53039637313615,3.943421593677504,0.0,[],SHMainConnect
600941.SH,中国移动,SSE,CNY,100,21644606612,902767867,0,6.422389,6.599565543538463,63.1329561444838,4.787312364863612,[],SHMainConnect
600955.SH,维远股份,SSE,CNY,100,550000000,550000000,0,0.1,-0.3830196001090909,15.296871782018181,0.0298051832727273,[],SHMainConnect
600956.SH,新天绿能,SSE,CNY,100,4512693073,2348088677,0,0.395974,0.384618460163998,4.9659093391149405,0.1957136306509007,[],SHMainConnect
600958.SH,东方证券,SSE,CNY,100,8496645292,7469482864,0,0.367849,0.6071227764100006,9.28879397693115,0.2184190989080541,[],SHMainConnect
600959.SH,江苏有线,SSE,CNY,100,5000717686,5000717686,0,0.07,0.0911741097515738,4.546524826908615,0.0219999999996001,[],SHMainConnect
600960.SH,渤海汽车,SSE,CNY,100,950515518,950515518,0,-1.3295,-0.9089255912810884,3.887529272162814,0.0,[],SHMainNonConnect
600961.SH,株冶集团,SSE,CNY,100,1072872703,751812398,0,0.66,0.9907191195449774,3.415572114327528,0.0,[],SHMainConnect
600962.SH,国投中鲁,SSE,CNY,100,262210000,262210000,0,0.1116,0.2170831199420312,3.5956380400442396,0.0,[],SHMainConnect
600963.SH,岳阳林纸,SSE,CNY,100,1757567854,1757567854,0,0.089999,0.0524818557815976,4.544598896919743,0.0301400000002503,[],SHMainConnect
600965.SH,福成股份,SSE,CNY,100,818700955,818700955,0,0.0631,0.0934997839473633,2.6572962566533223,0.038,[],SHMainConnect
600966.SH,博汇纸业,SSE,CNY,100,1336844288,1336844288,0,0.1422,0.1107925024922573,5.519818963919604,0.0263119632299315,[],SHMainConnect
600967.SH,内蒙一机,SSE,CNY,100,1701794667,1701794667,0,0.29,0.3067356284881342,6.971248787571856,0.07,[],SHMainConnect
600968.SH,海油发展,SSE,CNY,100,10165104199,10165104199,0,0.3597,0.3758276776292984,2.8151744522899405,0.135,[],SHMainConnect
600969.SH,郴电国际,SSE,CNY,100,370050484,370050484,0,-0.1,-0.0425928541144673,9.836575296115543,0.0,[],SHMainNonConnect
600970.SH,中材国际,SSE,CNY,100,2621819524,2251856839,0,1.14,1.1431220141146528,8.451224118117445,0.453113230191965,[],SHMainConnect
600971.SH,恒源煤电,SSE,CNY,100,1200004884,1200004884,0,0.8933,0.0228888907172148,9.97694954470702,0.27,[],SHMainConnect
600973.SH,宝胜股份,SSE,CNY,100,1371366248,1371366248,0,-0.22,-0.1934998899579159,2.6069241410191104,0.0,[],SHMainConnect
600975.SH,新五丰,SSE,CNY,100,1249661740,1249661740,0,0.03,0.0199445827156395,2.4153517991836737,0.0,[],SHMainConnect
600976.SH,健民集团,SSE,CNY,100,153398600,153298600,0,2.38,2.1271402684248746,16.83387526607153,0.9,[],SHMainConnect
600977.SH,中国电影,SSE,CNY,100,1867000000,1867000000,0,0.075,-0.004684508650241,5.921585156807713,0.011,[],SHMainConnect
600979.SH,广安爱众,SSE,CNY,100,1261656994,1232259790,0,0.1894,0.1163853404358808,3.6796264808563333,0.0570000000015852,[],SHMainConnect
600980.SH,北矿科技,SSE,CNY,100,189263526,187794816,0,0.559099,0.5864060271708137,7.650679687273712,0.145,[],SHMainNonConnect
600981.SH,苏豪汇鸿,SSE,CNY,100,2242433192,2242433192,0,0.01,0.0690592553760237,2.2616097869817833,0.01,[],SHMainConnect
600982.SH,宁波能源,SSE,CNY,100,1117627485,1117627485,0,0.2554,0.2947407746329717,3.9395589796809625,0.15,[],SHMainConnect
600983.SH,惠而浦,SSE,CNY,100,766439000,766439000,0,0.26,0.6073495503229872,3.617523869923112,0.29,[],SHMainConnect
600984.SH,建设机械,SSE,CNY,100,1257043925,1257043925,0,-0.7863,-1.0347065973052612,2.6519301374214113,0.0,[],SHMainConnect
600985.SH,淮北矿业,SSE,CNY,100,2693258709,2693258709,0,1.81,0.663336952614306,15.371222231859495,0.75,[],SHMainConnect
600986.SH,浙文互联,SSE,CNY,100,1487374062,1487374062,0,0.11,0.0852160309489114,3.512808883183281,0.05,[],SHMainConnect
600987.SH,航民股份,SSE,CNY,100,1020818873,1020818873,0,0.688755,0.7124184727235152,6.314198900346938,0.4,[],SHMainConnect
600988.SH,赤峰黄金,SSE,CNY,100,1900411178,1663911378,0,1.069999,1.429772925483182,6.588479241048749,0.16,[],SHMainConnect
600989.SH,宝丰能源,SSE,CNY,100,7333360000,7333360000,0,0.86569,1.466009160541689,6.26657520958742,0.6876796501480904,[],SHMainConnect
600990.SH,四创电子,SSE,CNY,100,271075062,269012696,0,-1.1882,-1.0906302361004347,6.648503766901287,0.0,[],SHMainConnect
600992.SH,贵绳股份,SSE,CNY,100,245090000,245090000,0,-0.1332,-0.2900128028887348,5.6828128779631975,0.012,[],SHMainConnect
600993.SH,马应龙,SSE,CNY,100,431053891,430307016,0,1.23,1.3260531144584888,9.97426872625075,0.62,[],SHMainConnect
